start_time,average
2025-06-06 01:00:00,952.0733333333334
2025-06-06 12:00:00,983.7733333333333
2025-06-06 23:00:00,926.605
2025-06-06 16:00:00,966.9916666666667
2025-06-06 19:00:00,944.2616666666667
2025-06-06 13:00:00,992.4566666666667
2025-06-06 11:00:00,959.55
2025-06-06 09:00:00,1013.52
2025-06-06 08:00:00,971.5816666666667
2025-06-06 07:00:00,979.3133333333334
2025-06-06 02:00:00,970.645
2025-06-06 06:00:00,968.0233333333333
2025-06-06 10:00:00,999.8183333333333
2025-06-06 22:00:00,974.3333333333334
2025-06-06 05:00:00,917.4233333333334
2025-06-06 00:00:00,915.4816666666667
2025-06-06 03:00:00,981.33
2025-06-06 18:00:00,981.7783333333333
2025-06-06 04:00:00,999.1433333333333
2025-06-06 15:00:00,927.1366666666667
2025-06-06 21:00:00,1046.6566666666668
2025-06-06 14:00:00,955.9766666666667
2025-06-06 20:00:00,1011.9233333333334
2025-06-06 17:00:00,936.5699999999999
