start_time,average
2025-06-25 18:00:00,968.4733333333334
2025-06-25 19:00:00,1022.615
2025-06-25 03:00:00,975.5400000000001
2025-06-25 02:00:00,1028.05
2025-06-25 09:00:00,997.14
2025-06-25 20:00:00,1021.5583333333333
2025-06-25 10:00:00,948.9150000000001
2025-06-25 04:00:00,974.7366666666666
2025-06-25 21:00:00,1001.7066666666667
2025-06-25 11:00:00,1070.6783333333333
2025-06-25 05:00:00,941.42
2025-06-25 13:00:00,1001.8533333333332
2025-06-25 17:00:00,935.2433333333333
2025-06-25 00:00:00,987.4416666666667
2025-06-25 22:00:00,899.6483333333333
2025-06-25 08:00:00,944.6016666666667
2025-06-25 23:00:00,1021.5333333333333
2025-06-25 14:00:00,1009.3966666666668
2025-06-25 12:00:00,1007.23
2025-06-25 16:00:00,971.6066666666667
2025-06-25 07:00:00,956.9166666666666
2025-06-25 06:00:00,958.19
2025-06-25 15:00:00,919.5933333333334
2025-06-25 01:00:00,1006.67
