start_time,average
2025-06-10 17:00:00,974.3883333333334
2025-06-10 20:00:00,970.045
2025-06-10 07:00:00,985.1066666666667
2025-06-10 18:00:00,949.8
2025-06-10 10:00:00,972.1516666666666
2025-06-10 21:00:00,967.7833333333333
2025-06-10 09:00:00,947.89
2025-06-10 19:00:00,992.6083333333333
2025-06-10 01:00:00,990.7566666666667
2025-06-10 16:00:00,1013.6033333333332
2025-06-10 04:00:00,938.7616666666667
2025-06-10 00:00:00,926.0
2025-06-10 02:00:00,990.4966666666667
2025-06-10 03:00:00,989.89
2025-06-10 06:00:00,993.5716666666666
2025-06-10 11:00:00,1026.585
2025-06-10 14:00:00,989.3683333333333
2025-06-10 13:00:00,1001.41
2025-06-10 05:00:00,909.9150000000001
2025-06-10 15:00:00,966.8866666666667
2025-06-10 23:00:00,956.3833333333333
2025-06-10 08:00:00,991.81
2025-06-10 22:00:00,985.1433333333333
2025-06-10 12:00:00,908.8116666666666
