start_time,average
2025-06-04 09:00:00,1030.7866666666666
2025-06-04 22:00:00,978.4133333333334
2025-06-04 20:00:00,976.8833333333333
2025-06-04 14:00:00,935.6633333333334
2025-06-04 06:00:00,988.9699999999999
2025-06-04 04:00:00,923.2866666666666
2025-06-04 03:00:00,992.8783333333333
2025-06-04 12:00:00,954.0883333333334
2025-06-04 13:00:00,999.3366666666666
2025-06-04 21:00:00,982.7283333333332
2025-06-04 00:00:00,936.955
2025-06-04 17:00:00,973.6466666666668
2025-06-04 16:00:00,1019.545
2025-06-04 23:00:00,976.6616666666666
2025-06-04 11:00:00,1002.5433333333333
2025-06-04 07:00:00,975.1066666666667
2025-06-04 10:00:00,913.7099999999999
2025-06-04 05:00:00,997.8483333333334
2025-06-04 15:00:00,943.66
2025-06-04 18:00:00,985.1066666666667
2025-06-04 01:00:00,962.2916666666666
2025-06-04 19:00:00,1049.0833333333333
2025-06-04 02:00:00,1054.855
2025-06-04 08:00:00,972.41
