start_time,average
2025-06-08 07:00:00,932.5933333333334
2025-06-08 04:00:00,959.86
2025-06-08 12:00:00,973.995
2025-06-08 19:00:00,1032.5166666666667
2025-06-08 13:00:00,992.4933333333333
2025-06-08 23:00:00,983.9483333333334
2025-06-08 09:00:00,947.5783333333333
2025-06-08 20:00:00,921.0283333333333
2025-06-08 22:00:00,968.4150000000001
2025-06-08 14:00:00,1023.5666666666667
2025-06-08 16:00:00,970.5916666666667
2025-06-08 03:00:00,931.725
2025-06-08 08:00:00,969.6266666666667
2025-06-08 21:00:00,996.5983333333334
2025-06-08 06:00:00,957.4733333333334
2025-06-08 17:00:00,956.41
2025-06-08 11:00:00,1012.34
2025-06-08 05:00:00,980.9666666666667
2025-06-08 18:00:00,1026.1233333333334
2025-06-08 15:00:00,993.2716666666668
2025-06-08 10:00:00,984.6566666666666
2025-06-08 00:00:00,940.5383333333334
2025-06-08 02:00:00,944.8266666666666
2025-06-08 01:00:00,962.42
