start_time,average
2025-06-01 04:00:00,949.7816666666666
2025-06-01 08:00:00,1011.5683333333333
2025-06-01 07:00:00,1057.7833333333333
2025-06-01 10:00:00,950.6983333333334
2025-06-01 16:00:00,1037.635
2025-06-01 11:00:00,947.495
2025-06-01 05:00:00,1020.675
2025-06-01 20:00:00,970.3016666666666
2025-06-01 09:00:00,954.6883333333334
2025-06-01 17:00:00,971.3766666666667
2025-06-01 01:00:00,1009.6116666666666
2025-06-01 21:00:00,977.325
2025-06-01 19:00:00,975.5033333333333
2025-06-01 12:00:00,997.02
2025-06-01 14:00:00,925.3316666666667
2025-06-01 13:00:00,949.18
2025-06-01 15:00:00,956.1533333333333
2025-06-01 02:00:00,999.0483333333334
2025-06-01 18:00:00,1002.0366666666666
2025-06-01 03:00:00,1043.2916666666667
2025-06-01 22:00:00,975.64
2025-06-01 06:00:00,1020.435
2025-06-01 00:00:00,1032.48
2025-06-01 23:00:00,966.975
