start_time,average
2025-06-03 23:00:00,987.3716666666667
2025-06-03 17:00:00,944.6383333333332
2025-06-03 09:00:00,1044.5183333333332
2025-06-03 20:00:00,978.2566666666667
2025-06-03 07:00:00,1003.6866666666666
2025-06-03 11:00:00,987.2016666666666
2025-06-03 16:00:00,982.2666666666667
2025-06-03 14:00:00,966.775
2025-06-03 03:00:00,952.2466666666667
2025-06-03 10:00:00,965.215
2025-06-03 00:00:00,924.1650000000001
2025-06-03 13:00:00,1009.7083333333334
2025-06-03 06:00:00,968.9300000000001
2025-06-03 04:00:00,976.0183333333333
2025-06-03 22:00:00,940.6800000000001
2025-06-03 01:00:00,978.6666666666666
2025-06-03 19:00:00,985.825
2025-06-03 12:00:00,926.9033333333334
2025-06-03 02:00:00,915.2383333333333
2025-06-03 08:00:00,964.1283333333333
2025-06-03 18:00:00,1003.6933333333333
2025-06-03 15:00:00,934.485
2025-06-03 05:00:00,978.5116666666667
2025-06-03 21:00:00,1006.17
