start_time,average
2025-06-22 09:00:00,987.2966666666667
2025-06-22 15:00:00,932.5383333333333
2025-06-22 05:00:00,977.6683333333333
2025-06-22 02:00:00,982.465
2025-06-22 04:00:00,943.7833333333333
2025-06-22 01:00:00,1043.3066666666666
2025-06-22 22:00:00,1004.1800000000001
2025-06-22 03:00:00,1009.2966666666667
2025-06-22 13:00:00,954.77
2025-06-22 11:00:00,993.35
2025-06-22 06:00:00,916.0116666666668
2025-06-22 00:00:00,1025.7416666666666
2025-06-22 20:00:00,914.0266666666666
2025-06-22 10:00:00,964.0066666666667
2025-06-22 14:00:00,971.095
2025-06-22 16:00:00,1003.495
2025-06-22 08:00:00,969.475
2025-06-22 19:00:00,960.965
2025-06-22 23:00:00,1011.6733333333334
2025-06-22 17:00:00,991.6466666666668
2025-06-22 07:00:00,1017.675
2025-06-22 18:00:00,1015.3833333333333
2025-06-22 21:00:00,941.9333333333333
2025-06-22 12:00:00,941.9116666666666
