start_time,average
2025-06-21 05:00:00,995.6783333333333
2025-06-21 18:00:00,984.9066666666666
2025-06-21 03:00:00,968.6816666666667
2025-06-21 01:00:00,1008.92
2025-06-21 07:00:00,995.645
2025-06-21 02:00:00,959.255
2025-06-21 16:00:00,959.81
2025-06-21 08:00:00,996.9333333333333
2025-06-21 20:00:00,929.9
2025-06-21 13:00:00,946.1583333333333
2025-06-21 19:00:00,958.8333333333334
2025-06-21 06:00:00,1005.0866666666666
2025-06-21 11:00:00,945.9266666666666
2025-06-21 15:00:00,984.2816666666666
2025-06-21 10:00:00,924.6816666666667
2025-06-21 00:00:00,1024.5833333333333
2025-06-21 04:00:00,954.4483333333334
2025-06-21 23:00:00,1024.5283333333334
2025-06-21 09:00:00,1000.5550000000001
2025-06-21 17:00:00,977.295
2025-06-21 22:00:00,991.49
2025-06-21 14:00:00,980.1983333333334
2025-06-21 12:00:00,1019.6583333333333
2025-06-21 21:00:00,959.5933333333334
