start_time,average
2025-06-28 12:00:00,948.7183333333334
2025-06-28 14:00:00,980.5233333333333
2025-06-28 21:00:00,993.935
2025-06-28 04:00:00,977.1533333333333
2025-06-28 02:00:00,1004.9133333333334
2025-06-28 08:00:00,970.9333333333333
2025-06-28 09:00:00,1002.575
2025-06-28 19:00:00,1006.4083333333333
2025-06-28 17:00:00,1032.0533333333333
2025-06-28 13:00:00,1009.3733333333333
2025-06-28 01:00:00,982.0216666666668
2025-06-28 22:00:00,961.5783333333333
2025-06-28 10:00:00,951.1650000000001
2025-06-28 16:00:00,967.4233333333334
2025-06-28 11:00:00,964.2733333333333
2025-06-28 20:00:00,994.52
2025-06-28 00:00:00,1005.8483333333334
2025-06-28 18:00:00,938.525
2025-06-28 15:00:00,956.4033333333333
2025-06-28 05:00:00,985.0300000000001
2025-06-28 23:00:00,1024.7066666666667
2025-06-28 06:00:00,1017.4733333333334
2025-06-28 07:00:00,996.745
2025-06-28 03:00:00,937.44
