start_time,average
2025-06-16 04:00:00,971.7983333333334
2025-06-16 01:00:00,974.7
2025-06-16 00:00:00,1036.0033333333333
2025-06-16 18:00:00,1000.1766666666666
2025-06-16 13:00:00,989.7933333333333
2025-06-16 14:00:00,977.2900000000001
2025-06-16 22:00:00,990.6
2025-06-16 08:00:00,980.1316666666667
2025-06-16 02:00:00,971.8083333333333
2025-06-16 10:00:00,1015.6650000000001
2025-06-16 03:00:00,988.6183333333333
2025-06-16 19:00:00,1053.075
2025-06-16 09:00:00,937.395
2025-06-16 11:00:00,912.6133333333333
2025-06-16 07:00:00,1001.7233333333334
2025-06-16 06:00:00,954.0916666666667
2025-06-16 15:00:00,1005.6233333333333
2025-06-16 05:00:00,934.8433333333334
2025-06-16 16:00:00,953.855
2025-06-16 23:00:00,975.5666666666667
2025-06-16 17:00:00,1011.88
2025-06-16 20:00:00,1014.2916666666666
2025-06-16 21:00:00,961.615
2025-06-16 12:00:00,1003.9050000000001
