start_time,average
2025-06-15 19:00:00,976.8766666666667
2025-06-15 08:00:00,966.4066666666666
2025-06-15 06:00:00,969.4783333333332
2025-06-15 17:00:00,954.6683333333333
2025-06-15 13:00:00,985.355
2025-06-15 07:00:00,971.7666666666667
2025-06-15 04:00:00,921.6949999999999
2025-06-15 00:00:00,994.1916666666667
2025-06-15 11:00:00,928.0083333333333
2025-06-15 21:00:00,887.6650000000001
2025-06-15 18:00:00,998.2316666666667
2025-06-15 12:00:00,974.0566666666667
2025-06-15 03:00:00,960.3266666666666
2025-06-15 23:00:00,927.8816666666667
2025-06-15 02:00:00,934.955
2025-06-15 01:00:00,970.0733333333334
2025-06-15 15:00:00,978.3216666666667
2025-06-15 09:00:00,933.3866666666667
2025-06-15 16:00:00,993.8566666666667
2025-06-15 05:00:00,952.27
2025-06-15 22:00:00,1035.16
2025-06-15 10:00:00,946.865
2025-06-15 14:00:00,960.9133333333334
2025-06-15 20:00:00,939.6733333333334
