start_time,average
2025-06-09 17:00:00,940.2633333333334
2025-06-09 00:00:00,964.3366666666666
2025-06-09 20:00:00,1067.6333333333334
2025-06-09 01:00:00,985.2583333333333
2025-06-09 08:00:00,955.5633333333334
2025-06-09 18:00:00,1009.0416666666666
2025-06-09 10:00:00,1001.0699999999999
2025-06-09 14:00:00,940.7083333333334
2025-06-09 23:00:00,1007.2483333333333
2025-06-09 22:00:00,975.4433333333333
2025-06-09 03:00:00,923.8216666666667
2025-06-09 11:00:00,966.6
2025-06-09 06:00:00,1001.5783333333333
2025-06-09 13:00:00,938.1433333333333
2025-06-09 09:00:00,1024.7366666666667
2025-06-09 07:00:00,930.63
2025-06-09 04:00:00,972.25
2025-06-09 05:00:00,983.73
2025-06-09 02:00:00,893.1533333333333
2025-06-09 15:00:00,947.7866666666666
2025-06-09 21:00:00,993.87
2025-06-09 12:00:00,960.7533333333333
2025-06-09 19:00:00,931.4333333333333
2025-06-09 16:00:00,1022.5316666666666
