start_time,average
2025-06-05 07:00:00,991.9983333333333
2025-06-05 10:00:00,1015.5716666666667
2025-06-05 14:00:00,1004.6916666666667
2025-06-05 01:00:00,919.5216666666668
2025-06-05 03:00:00,972.5283333333334
2025-06-05 13:00:00,973.2883333333334
2025-06-05 18:00:00,927.95
2025-06-05 05:00:00,958.385
2025-06-05 09:00:00,992.4366666666666
2025-06-05 23:00:00,1016.5583333333333
2025-06-05 21:00:00,957.9599999999999
2025-06-05 04:00:00,994.8633333333333
2025-06-05 20:00:00,952.1833333333333
2025-06-05 22:00:00,931.8716666666667
2025-06-05 17:00:00,989.4599999999999
2025-06-05 06:00:00,950.2800000000001
2025-06-05 12:00:00,1016.535
2025-06-05 08:00:00,1017.2466666666666
2025-06-05 11:00:00,967.2766666666666
2025-06-05 00:00:00,975.5816666666667
2025-06-05 02:00:00,973.56
2025-06-05 19:00:00,994.1333333333333
2025-06-05 16:00:00,940.385
2025-06-05 15:00:00,984.5566666666667
