start_time,average
2025-06-11 15:00:00,980.23
2025-06-11 03:00:00,929.075
2025-06-11 14:00:00,936.6766666666666
2025-06-11 06:00:00,986.6316666666667
2025-06-11 12:00:00,987.1683333333333
2025-06-11 09:00:00,952.4716666666667
2025-06-11 20:00:00,960.2066666666667
2025-06-11 08:00:00,947.3566666666667
2025-06-11 10:00:00,919.9283333333333
2025-06-11 02:00:00,989.0699999999999
2025-06-11 05:00:00,988.3933333333333
2025-06-11 19:00:00,968.5416666666666
2025-06-11 01:00:00,946.6650000000001
2025-06-11 18:00:00,1003.7066666666667
2025-06-11 13:00:00,955.235
2025-06-11 07:00:00,1005.8366666666666
2025-06-11 16:00:00,978.3683333333333
2025-06-11 22:00:00,962.8366666666666
2025-06-11 11:00:00,988.6433333333333
2025-06-11 00:00:00,912.9433333333333
2025-06-11 23:00:00,981.9150000000001
2025-06-11 21:00:00,978.1766666666666
2025-06-11 17:00:00,967.3516666666667
2025-06-11 04:00:00,943.7033333333333
