start_time,average
2025-06-30 06:00:00,951.61
2025-06-30 21:00:00,981.105
2025-06-30 16:00:00,1006.5616666666666
2025-06-30 07:00:00,1003.3166666666667
2025-06-30 01:00:00,1000.9816666666667
2025-06-30 03:00:00,979.9449999999999
2025-06-30 11:00:00,966.5983333333334
2025-06-30 20:00:00,969.3483333333334
2025-06-30 15:00:00,946.8183333333333
2025-06-30 02:00:00,945.325
2025-06-30 23:00:00,1006.455
2025-06-30 08:00:00,989.8083333333333
2025-06-30 12:00:00,962.3016666666666
2025-06-30 09:00:00,905.775
2025-06-30 14:00:00,966.84
2025-06-30 13:00:00,985.0483333333334
2025-06-30 04:00:00,974.2483333333333
2025-06-30 10:00:00,1039.9066666666668
2025-06-30 22:00:00,971.5300000000001
2025-06-30 19:00:00,944.36
2025-06-30 18:00:00,1012.52
2025-06-30 17:00:00,952.23
2025-06-30 05:00:00,968.5416666666666
2025-06-30 00:00:00,973.7333333333333
