start_time,average
2025-06-20 14:00:00,904.175
2025-06-20 04:00:00,922.1800000000001
2025-06-20 03:00:00,963.4016666666666
2025-06-20 22:00:00,939.9266666666666
2025-06-20 01:00:00,950.3566666666667
2025-06-20 11:00:00,1053.4116666666666
2025-06-20 18:00:00,940.6783333333333
2025-06-20 23:00:00,977.0666666666667
2025-06-20 20:00:00,987.1616666666666
2025-06-20 08:00:00,934.355
2025-06-20 12:00:00,961.1
2025-06-20 00:00:00,1031.4533333333334
2025-06-20 16:00:00,994.5166666666667
2025-06-20 07:00:00,942.2083333333334
2025-06-20 21:00:00,956.1533333333333
2025-06-20 19:00:00,983.0183333333333
2025-06-20 02:00:00,994.0116666666667
2025-06-20 13:00:00,895.2066666666667
2025-06-20 05:00:00,906.6466666666668
2025-06-20 17:00:00,1018.4716666666667
2025-06-20 06:00:00,1003.1433333333333
2025-06-20 15:00:00,988.3266666666666
2025-06-20 09:00:00,996.2216666666667
2025-06-20 10:00:00,921.7033333333333
