start_time,average
2025-06-26 22:00:00,982.05
2025-06-26 11:00:00,1044.21
2025-06-26 08:00:00,981.65
2025-06-26 12:00:00,1005.4233333333334
2025-06-26 04:00:00,1007.045
2025-06-26 02:00:00,973.1383333333334
2025-06-26 13:00:00,972.1
2025-06-26 17:00:00,918.56
2025-06-26 15:00:00,909.9699999999999
2025-06-26 19:00:00,1068.2766666666666
2025-06-26 23:00:00,982.315
2025-06-26 16:00:00,945.13
2025-06-26 21:00:00,983.7116666666666
2025-06-26 06:00:00,1004.2216666666667
2025-06-26 07:00:00,943.3516666666667
2025-06-26 00:00:00,958.8183333333333
2025-06-26 01:00:00,931.5266666666666
2025-06-26 14:00:00,967.1616666666666
2025-06-26 03:00:00,934.16
2025-06-26 18:00:00,980.0400000000001
2025-06-26 09:00:00,972.6666666666666
2025-06-26 05:00:00,997.5699999999999
2025-06-26 20:00:00,964.9733333333334
2025-06-26 10:00:00,954.4666666666667
